"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"IR_4381",60.7228895951336,0.680114801588322,0.409865088696312,1.65936260575794,0.0970427467293276,0.572330247892552
"IR_6464",12.0256510370918,-1.96438265198877,1.18682593950754,-1.65515648638744,0.0978927592419596,0.576732535068909
"IR_1942",12.4800424163823,-1.67166453537838,1.01081696382212,-1.65377570342453,0.098173094359943,0.577824214625802
"IR_50",50.8478446172291,-0.794354324626802,0.48214821774004,-1.64753139262893,0.0994488691314525,0.580145457050187
"IR_795",12.2770334197165,2.49009634958617,1.50832903485601,1.65089731221933,0.0987595447539704,0.580145457050187
"IR_1950",14.7794061539012,1.33621515866669,0.809193466710233,1.65129256925301,0.0986788488612446,0.580145457050187
"IR_2063",50.8024076788455,-0.903491508736106,0.548880353918883,-1.64606275718447,0.099750839072007,0.580145457050187
"IR_5776",38.6814003072437,-0.924350122583033,0.560856664769098,-1.64810401774147,0.0993313280002896,0.580145457050187
"IR_6381",26.1390531823139,0.977634653263264,0.593063647663779,1.64844811701814,0.0992607490553736,0.580145457050187
"IR_6578",34.492676184364,-0.889739059465268,0.540545428373122,-1.64600237605027,0.0997632698283389,0.580145457050187
"IR_6656",7.28644392750638,3.19816393922101,1.94198371867788,1.64685414633566,0.0995880287595666,0.580145457050187
"IR_6922",15.7915808431522,-1.36335175299841,0.827693559622937,-1.64716970084858,0.0995231697412124,0.580145457050187
"IR_7795",9.37846108064222,-2.15891661453608,1.31075166077771,-1.64708287552741,0.0995410124408536,0.580145457050187
"IR_8507",19.2314303300948,1.18404094339744,0.718420448092774,1.64811698572998,0.0993286673822736,0.580145457050187
"IR_8889",39.8516363443374,1.01416297794772,0.61621818240224,1.64578554627219,0.0998079190912,0.580145457050187
"IR_9421",14.4183202241649,1.40108715460411,0.850624301837543,1.64712805827137,0.099531727018504,0.580145457050187
"IR_2599",9.15325855256486,1.8473367869267,1.12345850394435,1.64433023599972,0.100108007002046,0.580701946896944
"IR_3521",5.4727663695237,3.02474673210249,1.83963088049016,1.64421393670917,0.100132019159451,0.580701946896944
"IR_5740",10.3063425326156,1.73538827864687,1.05563244995623,1.64393229738137,0.10019018787745,0.580701946896944
"IR_9018",37.4798124046655,0.875621066758597,0.533119055013536,1.64244939010174,0.100496906425862,0.581924943875465
"IR_3138",15.9157989414642,-1.38958233258929,0.848136937384535,-1.6383938387054,0.101339563603968,0.583470214689511
"IR_5009",11.2313462399478,-1.80182954076325,1.09930770687029,-1.63905840876257,0.101201095870788,0.583470214689511
"IR_7766",14.9028361610238,2.83325657717728,1.72817490774999,1.63945013000221,0.10111954868318,0.583470214689511
"IR_7817",20.2549292919717,-1.91214166968711,1.16700399048005,-1.63850482542098,0.101316428270042,0.583470214689511
"IR_8138",152.080256190491,-0.442191940388945,0.269820904937666,-1.63883499127357,0.101247629612482,0.583470214689511
"IR_8711",20.3348689631251,1.21803917472209,0.742916389741719,1.63953735782509,0.101101397021131,0.583470214689511
"IR_1298",139.549036576339,-0.442005091856163,0.270043214135494,-1.63679392304369,0.10167353593983,0.584839260656735
"IR_7739",38.633583188548,-0.788272968890662,0.48174393471406,-1.63629038600879,0.101778827242257,0.58489155919936
"IR_4203",10.3911127908062,-1.86782158601949,1.1421679856104,-1.63533001235478,0.101979885285665,0.585493581243479
"IR_3508",37.1657984082557,-0.802724133724597,0.491325399938087,-1.63379327391938,0.102302265126305,0.586790350913145
"IR_6995",5.93558280692131,2.12650641308513,1.30233158041233,1.63284561709842,0.102501470224413,0.587378830315206
"IR_1657",13.4224628506823,-1.63948491198501,1.00654906074535,-1.62881768601619,0.103351619519571,0.588976751363285
"IR_1941",13.5010022742205,-1.57647638929177,0.969297135526766,-1.62641189322718,0.103862062462122,0.588976751363285
"IR_2075",18.1725553754112,-1.29321393054835,0.795318693646599,-1.62603235769408,0.103942772074474,0.588976751363285
"IR_2780",18.516863124824,1.26258717491458,0.775959005220304,1.62713128711757,0.103709217388427,0.588976751363285
"IR_4103",34.5230189397233,0.81767624456219,0.501838021934733,1.62936287969933,0.103236222075382,0.588976751363285
"IR_4404",6.84581371106101,2.78693088363368,1.71189797475274,1.62797720701562,0.103529718869836,0.588976751363285
"IR_6259",9.12770198083066,-2.22042218120768,1.36165886598491,-1.63067434632507,0.102959052424073,0.588976751363285
"IR_7461",58.8738410025323,0.702211767547677,0.431270698000988,1.62823899421534,0.103474219447223,0.588976751363285
"IR_7479",71.0431296400304,-0.581112596503373,0.357277721020617,-1.62650107273227,0.103843105342776,0.588976751363285
"IR_7696",28.5738750522976,-0.979754191282587,0.60250949225281,-1.62612241612865,0.103923616312697,0.588976751363285
"IR_7754",26.304219018025,-1.01162404442256,0.620451692807939,-1.63046383167127,0.103003503365375,0.588976751363285
"IR_8685",41.2216645996744,1.42702531552497,0.876372989789901,1.62833100991289,0.103454717548875,0.588976751363285
"IR_3270",8.46637990717007,-2.39803668971368,1.47555411096465,-1.62517705849903,0.104124837245835,0.589459041391694
"IR_7699",13.0951476634558,-1.66721046364684,1.02686272035525,-1.62359625157105,0.104462005988467,0.590817671078955
"IR_6901",15.6123680979725,-1.67735548024529,1.03355647370741,-1.62289678688629,0.104611470555663,0.590995521659657
"IR_8429",13.6437779907106,1.7503256999708,1.07875683517313,1.622539614954,0.104687858030831,0.590995521659657
"IR_1349",19.1816939295772,-1.3922615294951,0.858345162536459,-1.62202991321218,0.104796943366484,0.591062537725623
"IR_3064",17.6926725831007,1.43334919480125,0.884621539143253,1.62029651255093,0.105168597706189,0.592060253753362
"IR_7734",63.3907656633717,-0.689657287715482,0.425591987913754,-1.62046586237718,0.105132241766032,0.592060253753362
"IR_1971",11.8935430712371,-1.53656389476707,0.949376217767221,-1.61849840559607,0.105555230155914,0.59325644770282
"IR_2594",72.6210265091406,-0.670206456266078,0.414116464665816,-1.61840089310847,0.10557622967343,0.59325644770282
"IR_393",27.5235866814523,-1.31247138634162,0.814659947245966,-1.61106654473262,0.107165219251151,0.594728649193665
"IR_684",25.5932354409862,-1.27031687068785,0.787938981397821,-1.61220208757064,0.106917971163589,0.594728649193665
"IR_1596",7.07692715761584,1.91908976815886,1.1910282883219,1.61128815073131,0.10711693219906,0.594728649193665
"IR_1749",5.29453205944909,-3.09400848202032,1.91786090446927,-1.61326010390547,0.106688010335884,0.594728649193665
"IR_1804",11.9375603230022,2.29552069113975,1.42352888046073,1.61255645926677,0.106840904443107,0.594728649193665
"IR_1831",81.7802409547252,-0.565355605942063,0.350073176823399,-1.61496408000224,0.106318473806024,0.594728649193665
"IR_2647",11.4554856973555,-6.64033674124183,4.11326078067807,-1.61437290152733,0.106446565896624,0.594728649193665
"IR_4403",13.8917959072032,1.38437458190402,0.85885613919376,1.61188180270049,0.10698766276796,0.594728649193665
"IR_4674",54.1455299729774,-0.824365149040786,0.510270160780641,-1.61554645441078,0.106192408832679,0.594728649193665
"IR_5708",74.2237039155571,-0.5954000568175,0.369071095291308,-1.6132394663623,0.106692492173362,0.594728649193665
"IR_6404",33.7876975027011,0.813668800901371,0.50354424317116,1.615883434149,0.106119517913271,0.594728649193665
"IR_7343",15.4870223035594,-2.11919222304182,1.31271273043695,-1.6143609899604,0.106449148061815,0.594728649193665
"IR_8732",45.9098422709819,-0.713838023338118,0.442357561965127,-1.61371271730264,0.106589754190653,0.594728649193665
"IR_8795",8.65579661502867,1.96981081054836,1.22282281724752,1.61087181459556,0.107207664394121,0.594728649193665
"IR_2181",17.1349342476824,1.34986205102766,0.840066156273324,1.60685208057407,0.108086820387849,0.597968942637054
"IR_3081",23.1929166251689,-1.21711405025793,0.757416344991244,-1.60692868368454,0.108070013345598,0.597968942637054
"IR_7776",32.1282885959863,-1.27397900640568,0.792458363297158,-1.60762894987324,0.107916467895568,0.597968942637054
"IR_1075",35.6379055329891,-0.850378700645129,0.530020306313396,-1.60442664274509,0.108620042196768,0.598397752989652
"IR_2124",15.2737247843448,1.27466902191729,0.793710020824105,1.60596312062913,0.108282013265907,0.598397752989652
"IR_4080",6.16055590119084,3.25621945411464,2.03050287418341,1.60365173352643,0.108790840562579,0.598397752989652
"IR_6988",29.4154432310964,1.23936534273837,0.772756725796796,1.60382343027872,0.108752978433257,0.598397752989652
"IR_7169",24.9742583910913,-0.990696040398113,0.618055986062322,-1.60292281401545,0.108951696144662,0.598397752989652
"IR_7265",7.62685291274936,-2.23327553745308,1.39149276702668,-1.60494944017934,0.108504931886985,0.598397752989652
"IR_7404",10.7633649619687,-1.650364820184,1.02938197299207,-1.60325793872895,0.108877718568761,0.598397752989652
"IR_7552",11.0060268014375,1.51440609051694,0.943279957497065,1.60546832197656,0.108390779190465,0.598397752989652
"IR_4480",47.5429323717087,-0.751794070599162,0.469364311802919,-1.6017282347509,0.109215718695676,0.599306470821039
"IR_5507",14.3848958258958,-1.35345840774896,0.845391712031,-1.60098376703666,0.109380514580786,0.599669547927123
"IR_2582",132.165377199091,-0.574262395850471,0.359099025149255,-1.59917559122246,0.109781592270596,0.599941917700766
"IR_2902",32.5177245657774,-0.861886417981772,0.53888691511916,-1.59938271611436,0.109735590324672,0.599941917700766
"IR_3904",9.24076999407445,-1.7183118075085,1.07462949416406,-1.59898068761378,0.109824893815946,0.599941917700766
"IR_7355",6.59394603275486,3.86919477291563,2.41949642694508,1.5991735841499,0.109782038111189,0.599941917700766
"IR_419",11.53268418519,1.91877066173432,1.20226738107147,1.59596001018034,0.110497721920621,0.600476866028174
"IR_1077",18.6087586261849,1.2920655927309,0.809301740463345,1.5965189843669,0.110372970678014,0.600476866028174
"IR_1874",7.55380612755711,2.12343675002439,1.3305734852253,1.59588085408514,0.110515396889067,0.600476866028174
"IR_5630",14.1252322569454,1.38671118701315,0.868037193493099,1.59752508004045,0.110148711713394,0.600476866028174
"IR_6819",6.84436556550224,2.50690679946243,1.56888836271392,1.59788730609607,0.110068059633276,0.600476866028174
"IR_7838",36.4450746943417,-0.785977134486906,0.492327763575659,-1.59645096749885,0.110388144659888,0.600476866028174
"IR_2825",16.1234360905552,-1.41303519007257,0.886225046370386,-1.59444285157566,0.110836881088305,0.600671996510861
"IR_3085",13.8924274647847,-1.69040394513909,1.06031702261296,-1.59424389978517,0.110881417441735,0.600671996510861
"IR_4079",24.9487957962556,-0.984001195597401,0.617394767242745,-1.59379581396827,0.110981775440209,0.600671996510861
"IR_6696",14.6327004649384,1.42880414603171,0.896111071502254,1.5944498304618,0.110835319086191,0.600671996510861
"IR_7747",14.4844297199838,1.68375479197013,1.05663110447679,1.59351242343361,0.111045283565495,0.600671996510861
"IR_102",12.7596506181694,2.31418652189073,1.45455945829692,1.59098791643781,0.11161229520212,0.600876635213301
"IR_287",34.4172835624499,0.888847316516456,0.558351760695694,1.59191280315651,0.111404298371562,0.600876635213301
"IR_3086",110.684886142748,-0.441707856427603,0.277680641413492,-1.5907045380591,0.111676085162998,0.600876635213301
"IR_4021",7.12802065019503,1.88679970696625,1.18537394749864,1.59173374018194,0.111444543764756,0.600876635213301
"IR_4820",13.173570176561,-1.46757126437968,0.922563737514514,-1.59075325064637,0.111665117656988,0.600876635213301
"IR_7451",52.6497014426697,0.733807561084901,0.460865500575013,1.59223799605166,0.111331238800897,0.600876635213301
"IR_2077",72.4618556563416,-0.542291838354791,0.341161599644459,-1.58954536184594,0.11193732134903,0.601749702742798
"IR_1561",23.1024369566511,-1.87599237604576,1.18081318360076,-1.58872919281365,0.112121545186733,0.602207592522381
"IR_175",26.0776682059373,1.01329652570889,0.639423623181143,1.58470298714915,0.113033832873461,0.604080064184956
"IR_2886",21.0917024790943,1.58589334325765,1.00139330049351,1.58368679166925,0.113265012034679,0.604080064184956
"IR_2998",8.81809169516134,2.08600230910525,1.31695334072731,1.58396067999889,0.113202667232327,0.604080064184956
"IR_5671",63.3303885114146,-0.588479084583407,0.371221423692726,-1.58525086922384,0.112909346929893,0.604080064184956
"IR_7840",94.73513492291,-0.506003984465649,0.319247120545486,-1.58499153759338,0.112968256979995,0.604080064184956
"IR_8362",63.2033616809509,-0.77603740579525,0.489276677811453,-1.58609114431222,0.112718635443145,0.604080064184956
"IR_8421",25.8369667690572,1.1671412452268,0.736757264814017,1.58415980536198,0.113157357592242,0.604080064184956
"IR_9381",13.0081317893357,-1.68505486226974,1.06279506009731,-1.58549369067961,0.112854209298889,0.604080064184956
"IR_6435",34.063225404454,-0.833833371933967,0.526957969134998,-1.58235271268922,0.113569073363707,0.605066139589365
"IR_6685",13.3342258746927,1.33661601849564,0.844888540186557,1.58200277897071,0.113648936087345,0.605066139589365
"IR_9103",6.79744524544294,2.49229695709386,1.57600315999795,1.58140352783118,0.113785801357439,0.605264805120937
"IR_2690",37.491045340245,3.34467062914047,2.1166645779893,1.58016091161581,0.114070020854832,0.606246264683025
"IR_2134",14.1969536916618,-1.96404534853494,1.2472780980815,-1.57466514609367,0.115333756938173,0.608638041523193
"IR_2246",5.99454412603541,3.75074211352764,2.38250135413077,1.57428750545078,0.115420997019119,0.608638041523193
"IR_2812",12.5249794003183,-1.52152463826877,0.965787327202478,-1.57542410778577,0.115158583387778,0.608638041523193
"IR_3631",7.93606456917634,2.48445729567943,1.57663466129391,1.57579771438013,0.115072429323254,0.608638041523193
"IR_3984",87.2146588953269,0.509140776047963,0.323258538723075,1.57502653467146,0.11525031986633,0.608638041523193
"IR_4123",74.111276839076,-0.56268618174229,0.357236316785644,-1.57510912329758,0.115231258543723,0.608638041523193
"IR_4752",28.8490924170568,0.960885447230678,0.609323154722964,1.57697182485631,0.11480200822694,0.608638041523193
"IR_8895",16.6692855734686,-1.95743227570348,1.24241011098734,-1.57551219069516,0.115138266809304,0.608638041523193
"IR_9370",47.5689845108324,-0.681633316745741,0.432798143479604,-1.57494510319651,0.115269116548074,0.608638041523193
"IR_7542",29.210188047371,-1.01684807071723,0.646571450279655,-1.57267703403456,0.115793620248586,0.61007383978458
"IR_2103",40.7984990081402,0.737292351163941,0.469040352315791,1.57191667523638,0.115969876764021,0.610473463831382
"IR_1462",31.6530201898617,-0.841905927336657,0.535902885719446,-1.57100465358832,0.116181567859461,0.611058765212392
"IR_1793",32.4595998069264,-0.877619806930401,0.559308054983311,-1.56911705295678,0.116620666955017,0.612308855860537
"IR_7060",10.0553725454726,-1.65905643572931,1.05707020066091,-1.5694855788121,0.116534837159057,0.612308855860537
"IR_6088",8.89205286115728,2.38857658928521,1.523230072384,1.56809968014015,0.116857871189781,0.612496428305059
"IR_6451",8.53514010394081,2.52739946693754,1.61169063930522,1.56816662286198,0.116842251610446,0.612496428305059
"IR_2109",19.295711597589,1.20980689357966,0.772369868496498,1.5663569268111,0.117265080801195,0.614101370604017
"IR_8620",119.650242755384,0.509950290828509,0.325820075014415,1.56512851703796,0.117552778234046,0.615078220019792
"IR_6558",102.562166271052,0.453442728921943,0.289878629696455,1.56425028432336,0.117758802476343,0.615545832366211
"IR_7866",6.4941180794276,-2.17465573664639,1.39054728732371,-1.5638847786556,0.117844629749057,0.615545832366211
"IR_549",78.9314319775171,0.517067248894087,0.330931680076967,1.56245920237624,0.118179849688197,0.616766940862005
"IR_6586",28.7506221269211,0.918125159825848,0.588532218446529,1.56002531560515,0.11875389886086,0.619231307953714
"IR_9328",8.76699820258215,2.12204654641109,1.36069758374655,1.5595284152473,0.118871364545572,0.61931267903777
"IR_3953",15.3365579062802,1.25604285041009,0.806268911258705,1.55784606459552,0.119269743282016,0.620856197906386
"IR_6542",11.9743892416049,-1.95625395383562,1.25663456335903,-1.55674052813452,0.119532102203527,0.621689633359661
"IR_4546",9.95503582964667,-2.11907062456874,1.36249578211196,-1.55528600703926,0.11987796844309,0.622955596695713
"IR_3607",9.5921348666948,-2.20825597218285,1.42068162779771,-1.55436371455441,0.120097683371392,0.623564402133275
"IR_1799",42.6503890048529,-0.735038569348863,0.473102511815377,-1.55365602801049,0.120266487087697,0.623908055881568
"IR_672",27.4858336814681,1.43369318328627,0.923536090417167,1.55239540518515,0.120567642209333,0.624937139499356
"IR_6591",76.7875590975483,0.515171127091562,0.332021040896529,1.5516219264312,0.120752713560985,0.625363286584999
"IR_3698",97.2785372806959,0.572794701562443,0.369286805984765,1.55108358132371,0.120881655317059,0.625498267512954
"IR_8835",25.7582525868313,-1.35157805015919,0.871931755599443,-1.55009614167566,0.121118441990593,0.626190584441159
"IR_2442",6.99351106808552,2.38640303059987,1.54116466046104,1.54844131313391,0.121516081044695,0.62717977313391
"IR_9091",60.8669519314514,0.693767127703772,0.448009953267308,1.5485529342466,0.121489227517181,0.62717977313391
"IR_761",19.8661812304251,1.27502316622951,0.825581246050333,1.54439453697544,0.122492782693098,0.627460874179549
"IR_1606",8.82759890369726,-1.70884039856372,1.10668984187899,-1.54410055455318,0.122563974546144,0.627460874179549
"IR_1800",103.184996365406,-0.550275190154355,0.355548043959394,-1.54768166919574,0.121698957590448,0.627460874179549
"IR_2062",53.2967492039284,0.616265283923043,0.399196066311157,1.54376592339136,0.122645049383522,0.627460874179549
"IR_4685",5.47055010506125,-2.49984798521994,1.6195807614213,-1.54351548546807,0.122705753190705,0.627460874179549
"IR_5398",24.219852026916,1.00331745742269,0.648890811304216,1.54620382958746,0.122055348937078,0.627460874179549
"IR_5834",27.2405871922883,0.955365696259654,0.617840990033006,1.54629704352995,0.12203284566443,0.627460874179549
"IR_6385",54.1977613955182,-0.66196755798819,0.428832259492757,-1.54365149387594,0.122672783114776,0.627460874179549
"IR_6944",53.900774876015,0.876783112238561,0.567275349278213,1.54560411157326,0.122200207623884,0.627460874179549
"IR_8206",49.4517882607158,0.722233968339841,0.467486604018007,1.54492976297567,0.122363253384966,0.627460874179549
"IR_8279",14.5518992691128,-1.34386393520274,0.869941359474265,-1.54477531222896,0.122400620805696,0.627460874179549
"IR_4",69.8579051321756,0.534783641580604,0.346854401292953,1.54181016468903,0.123119731272885,0.62767689763038
"IR_94",20.1519815362163,-1.17256313041879,0.760747532976451,-1.54133017800413,0.123236447750737,0.62767689763038
"IR_4627",19.7095861814384,1.13516662774604,0.736382433179012,1.54154495897661,0.123184209628601,0.62767689763038
"IR_8283",5.75125661363497,2.22733087437465,1.44500026355628,1.54140516825442,0.123218206973328,0.62767689763038
"IR_8561",13.8649462977088,-1.38173030539316,0.896519463572073,-1.54121618273386,0.12326418022544,0.62767689763038
"IR_4939",15.2725780084846,1.53693133010794,0.998127881128394,1.53981404504043,0.123605687379153,0.628889187669668
"IR_47",29.8104168137756,1.07627412281808,0.700090767571674,1.5373351180608,0.12421126588063,0.631441886751029
"IR_3697",8.92519443620421,-1.81901007736925,1.18380107275446,-1.53658424479781,0.124395153172923,0.631848397068813
"IR_1086",20.1565985244069,1.72584276831671,1.12799303607281,1.53001190000726,0.126013783398585,0.632957114532874
"IR_3358",16.2842762479525,1.29536321854354,0.84553626264032,1.53200196819302,0.125521949067506,0.632957114532874
"IR_3379",98.9200557221752,-0.505140879421011,0.329859013974574,-1.53138419148961,0.125674468786746,0.632957114532874
"IR_3434",52.6624351302061,-0.639987500154329,0.418132500128359,-1.53058540046006,0.125871892220485,0.632957114532874
"IR_3518",33.6139641629108,0.918109047197306,0.599485614215679,1.53149471050859,0.125647172712928,0.632957114532874
"IR_3713",76.4801013434368,0.591153777097319,0.386337981332024,1.53014667379875,0.125980427484494,0.632957114532874
"IR_4631",59.6437266246211,-0.739701154547719,0.482902123954747,-1.53178277305949,0.125576048510301,0.632957114532874
"IR_5254",29.7409545493421,0.870370706753437,0.568766678611571,1.53027724633609,0.125948117921932,0.632957114532874
"IR_5994",71.2088831631936,0.591115385133347,0.385837148219863,1.5320333665656,0.125514201138028,0.632957114532874
"IR_6164",5.74180169010059,3.68336423362378,2.3991920152885,1.53525195572179,0.124721950568704,0.632957114532874
"IR_6593",11.2038421393374,2.11524588512422,1.37998897150411,1.53279912289351,0.125325356828571,0.632957114532874
"IR_6774",8.07859708561932,2.29995741797633,1.50345515580056,1.52978119041512,0.126070898963702,0.632957114532874
"IR_7748",36.0602116307257,0.777547576249066,0.507872684391493,1.53098916351582,0.125772070877761,0.632957114532874
"IR_8828",17.2159487209579,1.14402380129994,0.747113227853868,1.53125892923382,0.12570541174253,0.632957114532874
"IR_6302",28.4387632640737,0.854119391190676,0.559479908424629,1.52663103416115,0.12685278545149,0.636357207545428
"IR_9110",67.834533655496,0.539378217258603,0.353410128385101,1.52621041089931,0.126957471526924,0.636357318123414
"IR_2222",31.9631168756253,0.793142283510102,0.520033942456374,1.52517406799199,0.127215686808499,0.637126339205664
"IR_701",88.4807486154611,-0.730678031868896,0.47950936225688,-1.52380347367954,0.12755781157137,0.637191743063837
"IR_3942",24.2136955182729,1.04349485256668,0.685085020430732,1.52316109891091,0.127718405888698,0.637191743063837
"IR_6215",17.3470879522855,-1.15361095773603,0.757447757320726,-1.52302379482464,0.127752752433358,0.637191743063837
"IR_6834",52.0751320707962,0.643303087815803,0.422365914250936,1.52309423206344,0.127735131698035,0.637191743063837
"IR_8708",56.9521838771562,0.591687452936536,0.388149265645973,1.52438122471217,0.127413507459915,0.637191743063837
"IR_4407",32.4511747488192,-0.807467189419665,0.530619732041188,-1.52174361536368,0.128073334472359,0.638267109501592
"IR_18",151.313893141428,0.549650508436173,0.361321395832666,1.52122325103251,0.128203822560835,0.638394136912266
"IR_1172",53.6091618038168,-0.609365536906451,0.400687995028895,-1.5207980884541,0.1283105142816,0.63840255878243
"IR_365",33.126388090867,-0.792052526847876,0.521203031303693,-1.51966216479345,0.128595905317542,0.639299349411818
"IR_2348",49.662570747774,1.01313466688859,0.66723019119475,1.51841850122888,0.128908930535294,0.639809222575174
"IR_3743",11.1485593178805,1.44657355601774,0.952463578958042,1.51877046847317,0.12882028176467,0.639809222575174
"IR_4882",30.2384159535956,-1.07676410266466,0.709500976590877,-1.51763582883066,0.129106229400051,0.639849731320039
"IR_7675",17.118353188451,1.23060507884987,0.810915014670083,1.51755123112443,0.129127569133172,0.639849731320039
"IR_433",14.4765618934489,1.29931216650674,0.85680807322617,1.51645649370972,0.129403963348381,0.640697147522929
"IR_1111",19.4544489064254,-1.14158971653748,0.753635447490949,-1.51477709858013,0.129828861981031,0.641234346746279
"IR_3387",39.9835402000373,-0.883679322761067,0.583130300141726,-1.51540628663318,0.129669546334327,0.641234346746279
"IR_8530",12.833238478576,-1.36735216596294,0.902475125496135,-1.51511341125467,0.129743685922004,0.641234346746279
"IR_4085",62.2385643225391,0.770892848624967,0.509801574150144,1.51214293504305,0.130497504373349,0.641410530792206
"IR_4465",111.431583244871,-0.570652627135816,0.377364633379702,-1.51220484554955,0.130481758731656,0.641410530792206
"IR_5719",7.11872083445921,2.01012748438102,1.32810103227305,1.51353506663622,0.130143800798937,0.641410530792206
"IR_6778",27.1749503303244,1.08535513050058,0.717542227254529,1.51260105576417,0.130381025854902,0.641410530792206
"IR_7291",695.79000699843,-1.4843770862546,0.981585090958923,-1.51222456405129,0.130476744052913,0.641410530792206
"IR_7789",44.9249413560068,0.703553947433456,0.464648881585235,1.51416257590711,0.129984610873824,0.641410530792206
"IR_4485",81.6432832842269,0.498922404760232,0.330043627305291,1.51168622413281,0.130613704788803,0.641452454190203
"IR_7750",36.9250622685414,0.934693061112417,0.618477611037819,1.51128035102836,0.130717037950931,0.641452454190203
"IR_3849",9.04920514171617,1.56043076384423,1.03356003537405,1.50976306207457,0.13110389347312,0.641796837613985
"IR_4430",79.4290108254863,0.49033155289788,0.324767912462721,1.50979063534845,0.13109685534286,0.641796837613985
"IR_7255",10.9908718467571,2.24544992224496,1.4866866604738,1.51037201176564,0.130948526119013,0.641796837613985
"IR_7900",125.235351565825,0.529800190360245,0.351169623526459,1.50867317349368,0.131382324340827,0.642642423163496
"IR_1819",8.54021096762385,-2.11179968950944,1.40082709770999,-1.50753772036657,0.131672882795648,0.643545922345288
"IR_607",25.7399190889413,-0.957081099020501,0.636058356454611,-1.50470643032704,0.132399569142242,0.643937043472052
"IR_1002",8.86596109885859,-1.71296440226174,1.13834310753093,-1.50478743265478,0.132378735796252,0.643937043472052
"IR_1012",30.3296965870155,3.27381811069915,2.17565128739836,1.50475314204142,0.132387554840413,0.643937043472052
"IR_4634",41.5563045412818,-0.718898413950692,0.477821480041454,-1.50453347950855,0.132444059625747,0.643937043472052
"IR_4686",11.8909701908259,-1.99610662994546,1.32574555888776,-1.50564836258634,0.132157466311298,0.643937043472052
"IR_5102",20.453260740677,-1.02483143341455,0.680418946297701,-1.50617709719999,0.132021717158546,0.643937043472052
"IR_7023",17.446203566242,1.17792264875973,0.783431763658612,1.50354211228155,0.13269930590525,0.643937043472052
"IR_8224",6.26870466401879,-2.00175610959159,1.33138355240169,-1.50351572691477,0.132706104518171,0.643937043472052
"IR_9088",14.9890031344509,-1.52512135375292,1.01426054260137,-1.50367808831574,0.132664273775526,0.643937043472052
"IR_545",8.6913398063304,-2.32191428893024,1.54535333732763,-1.50251352415333,0.132964537870398,0.644264538011724
"IR_2115",53.5265499618338,-0.725581756893314,0.482938103098469,-1.50243220039602,0.132985525527091,0.644264538011724
"IR_608",11.922242950064,1.42124642991772,0.947144737918798,1.5005588618279,0.133469698325451,0.645233307450226
"IR_910",99.219832105957,0.492192026665696,0.328303488366213,1.49919828484024,0.133822199875928,0.645233307450226
"IR_4641",220.412044961853,0.327697384208057,0.2185595968448,1.49935024102719,0.133782795013273,0.645233307450226
"IR_6369",22.4294986198472,0.977707205715953,0.651607927509172,1.50045320880813,0.133497045406391,0.645233307450226
"IR_7179",10.3482105354683,-1.76057147226279,1.17407957408142,-1.49953334605982,0.133735324642655,0.645233307450226
"IR_8274",70.8396794296985,0.513757537868713,0.342688216802317,1.49919814186397,0.133822236956371,0.645233307450226
"IR_2671",15.1512982145836,-1.44442743153505,0.96391201607714,-1.49850547295123,0.134001971755741,0.645587946335105
"IR_3369",22.1775046519269,-0.988152207168385,0.66135994857421,-1.49412163421551,0.135143830347358,0.650115271027844
"IR_5979",59.1331062636369,-0.575020721710185,0.384866906470962,-1.49407681471717,0.135155543187367,0.650115271027844
"IR_3058",26.9907507480489,-1.14278026641868,0.765449759820569,-1.49295267489085,0.135449575300299,0.650242710632391
"IR_7743",22.9112101737652,1.65476835878272,1.10847296340678,1.49283601261411,0.135480117982582,0.650242710632391
"IR_7782",9.9050279820276,1.53691695396821,1.02958827715659,1.49274908045059,0.135502880653164,0.650242710632391
"IR_8831",23.7344149320768,0.931017777706094,0.62399153578381,1.49203590804581,0.135689732153972,0.650625845028509
"IR_8037",36.6595586125915,-1.48179510158209,0.993621418939684,-1.49130752753232,0.135880773526105,0.651028449991111
"IR_4843",6.83788125909468,-2.41706864847214,1.62136091051699,-1.4907653396562,0.13602311464399,0.651197273256269
"IR_177",53.785571380098,0.931151621745255,0.62521753620064,1.48932422369938,0.136402011905186,0.652087597804811
"IR_6081",5.32691928183165,2.14386093505877,1.43956494579793,1.48924224733081,0.136423589540743,0.652087597804811
"IR_530",21.952126472635,-1.13348567180131,0.762489100812457,-1.48655983487966,0.13713110260459,0.654647670052256
"IR_2248",8.04010182366717,1.67018155509649,1.12446907416073,1.48530679364665,0.137462573059752,0.654647670052256
"IR_5553",145.75064118089,0.373198512635646,0.251282563620811,1.48517472624486,0.137497545173805,0.654647670052256
"IR_7893",7.44467835849403,-2.17869056400659,1.46670222922721,-1.48543482145965,0.137428677197157,0.654647670052256
"IR_9404",51.3551959147891,-0.710357313326111,0.478033385414509,-1.48599937786804,0.137279285556532,0.654647670052256
"IR_4706",9.09099881855954,1.62094892725926,1.0919375292746,1.48447038754689,0.137684173486279,0.655023297962894
"IR_4258",19.3572296407565,1.36702227468676,0.921486514198506,1.48349677789455,0.137942471888323,0.655226741469534
"IR_6576",5.61109928538096,-2.54573705060306,1.71565440543797,-1.48382858606841,0.137854401339165,0.655226741469534
